FeedbackID,GuestID,HotelID,ReviewComments,ReviewType,ReviewScore,RecommendationLikelihood,RoomComfortScore,ServiceQualityScore,CleanlinessScore
2823,2975,11,"The view from the room was lovely, overlooking the citys charming streets.",Positive,8,8,8,8,8
2824,45,11,"Parking was a bit of a challenge due to limited space, but we managed.",Positive,9,9,9,9,9
2825,3263,11,"The room was clean, though the furniture showed some signs of wear and tear.",Positive,9,9,9,9,9
2826,347,11,The staff provided excellent service and were always attentive to our needs.,Positive,9,9,9,9,9
2827,2912,11,"The breakfast was good, though the seating area could get crowded in the morning.",Neutral,7,7,7,7,7
2828,1600,11,"The hotel is perfect for couples looking for a romantic getaway, with a cozy and intimate setting.",Positive,9,9,9,9,9
2829,2353,11,"The location is perfect for exploring the city, with many attractions just a short walk away.",Positive,8,8,8,8,8
2830,2966,11,"The laundry service was efficient, though a bit pricey.",Positive,9,9,9,9,9
2831,2722,11,"The air conditioning worked well, keeping the room comfortable even on hot days.",Positive,8,8,8,8,8
2832,3418,11,"The bed was comfortable, but the pillows were too firm for my liking.",Positive,9,9,9,9,9
2833,3218,11,The hotel was clean and provided a peaceful environment for relaxation.,Positive,9,9,9,9,9
2834,3470,11,The staff were knowledgeable about the area and provided great recommendations for dining.,Positive,8,8,8,9,8
2835,2962,11,"The room was noisy at night due to the street traffic, which disrupted my sleep.",Positive,9,9,9,9,9
2836,2180,11,"The room had an unpleasant odor that wasnt addressed during my stay, negatively affecting my experience.",Positive,9,9,9,9,9
2837,3125,11,"Overall, the hotel provided a comfortable stay with minor issues that were quickly resolved.",Positive,8,8,8,8,8
2838,2875,11,"The hotel's location is perfect for business and leisure, with easy access to key areas.",Positive,9,9,9,9,9
2839,2266,11,"The room was modern and spacious, providing a comfortable and relaxing stay.",Positive,8,8,8,8,8
2840,354,11,"The staff were incredibly helpful and friendly, making our stay very pleasant.",Positive,9,9,9,9,9
2841,3537,11,"Breakfast was excellent, with a wide variety of options to choose from.",Positive,8,8,8,8,8
2842,193,10,"The bed was very comfortable, ensuring a restful nights sleep.",Positive,9,9,9,9,9
2843,320,10,The hotels contemporary decor added a stylish touch to our stay.,Positive,9,9,9,8,9
2844,1770,10,"The location is convenient, but the noise from the street could be heard in the room at night.",Positive,10,10,10,10,10
2845,3308,10,"The wi-fi was reliable, which was important for my business trip.",Positive,8,8,8,8,8
2846,3033,10,"The gym facilities were good, though a bit small for the number of guests.",Neutral,7,7,7,7,7
2847,123,10,"Room service was prompt, but the food was average and could have been better.",Positive,10,10,10,10,10
2848,2903,10,The hotels central location made it easy to explore the city and enjoy local attractions.,Positive,8,8,8,8,8
2849,922,10,"The view from the room was beautiful, overlooking the city skyline.",Positive,8,8,8,8,8
2850,2071,10,"Parking was available, but the spaces were quite tight and hard to navigate.",Positive,10,10,10,10,10
2851,2406,10,"The room was clean and comfortable, but the decor felt a little outdated.",Positive,10,10,10,10,10
2852,2318,10,The staff provided exceptional service and were always attentive to our needs.,Positive,9,9,9,9,9
2853,3185,10,"The breakfast was delicious, but the dining area could get crowded during peak times.",Positive,7,7,7,7,7
2854,44,10,"The hotel is ideal for business travelers, with excellent facilities and a central location.",Positive,8,8,8,8,8
2855,806,10,"The location is perfect for sightseeing, with many attractions just a short walk away.",Positive,9,9,9,9,9
2856,2188,10,"The laundry service was efficient, though a bit expensive.",Positive,10,10,10,10,10
2857,65,10,"The air conditioning was effective, keeping the room cool and comfortable.",Positive,8,8,8,8,8
2858,2525,10,"The bed was comfortable, but the pillows were too firm for my liking.",Positive,10,10,10,10,10
2859,2218,10,The hotel was clean and offered a comfortable environment for relaxation.,Positive,9,9,9,9,9
2860,2969,10,The staff were knowledgeable and provided great recommendations for local dining.,Positive,8,8,8,9,8
2861,1257,13,"The room was noisy at night due to street traffic, which made it difficult to sleep.",Positive,10,10,10,10,10
2862,902,13,"The room had a musty smell that wasnt addressed during my stay, affecting my experience.",Positive,10,10,10,10,10
2863,756,13,"Overall, the hotel provided a comfortable stay with only minor issues that were quickly resolved.",Positive,8,8,8,8,8
2864,550,13,Amazing view of the caspian sea. the room was spacious and well-decorated.,Positive,9,9,9,9,9
2865,1804,13,"The hotel staff were very accommodating, but the breakfast could use more variety.",Positive,8,8,8,8,7
2866,3433,13,"Room was comfortable, but the bathroom was a bit cramped. overall, a good stay.",Neutral,7,7,7,7,7
2867,1226,13,"The service was great, but the noise from the street was a bit disturbing.",Neutral,10,10,10,10,10
2868,2607,13,Exceptional service and beautiful interiors. definitely worth the stay!,Positive,10,10,10,10,10
2869,2689,13,"Nice hotel, but the wi-fi connection was quite slow, which was a bit frustrating.",Positive,9,9,9,9,9
2870,1026,13,"The view from the rooftop terrace was breathtaking, and the staff were very attentive.",Positive,9,9,9,9,9
2871,2517,13,"The hotel was clean and well-maintained, but the room service was a bit slow.",Neutral,7,7,7,7,7
2872,3649,4,"I had a pleasant stay, but the breakfast options were limited and repetitive.",Neutral,7,7,7,7,7
2873,2860,4,"Excellent location, but the room was smaller than expected.",Positive,9,9,9,9,9
2874,3524,4,Beautiful hotel with friendly staff. the cleanliness was impeccable.,Positive,9,9,9,9,9
2875,570,4,"The hotel was okay, but not worth the high price. the room was clean but nothing special.",Positive,9,9,9,9,9
2876,94,4,"The amenities were excellent, and the room was comfortable. i would recommend this hotel.",Positive,8,8,8,8,8
2877,3449,4,"The service was exceptional, and the room was very comfortable.",Positive,9,9,9,9,9
2878,3670,4,"The hotel's location is perfect for exploring the city, but the room could use some updating.",Positive,9,9,9,9,9
2879,3551,4,"Great value for money, with comfortable rooms and friendly staff.",Positive,8,8,8,8,8
2880,3570,4,"The room was nice, but the bed was a bit uncomfortable for my taste.",Positive,9,9,9,9,9
2881,1988,4,"I enjoyed my stay, but the hotel could improve its breakfast selection.",Neutral,7,7,7,7,7
2882,1471,4,"The staff were very helpful, but the room had a slight odor that was unpleasant.",Positive,9,9,9,9,9
2883,2993,4,"I loved the rooftop bar, and the view of the city was incredible.",Positive,9,9,9,9,9
2884,3650,4,"The room was clean, but the decor felt a bit outdated.",Positive,9,9,9,9,9
2885,1249,4,"The service was top-notch, and the room was spacious and comfortable.",Positive,9,9,9,9,9
2886,174,4,"The hotel was okay, but the breakfast was disappointing.",Positive,9,9,9,9,9
2887,2009,4,"The staff made my stay very comfortable, and the room was clean and cozy.",Positive,8,8,8,8,8
2888,1701,4,"The hotel was decent, but nothing extraordinary. the service was fine, but the room was small.",Positive,9,9,9,9,9
2889,2136,4,"The hotels location in the old city is unbeatable, perfect for exploring the historic area.",Positive,9,9,9,9,9
2890,1854,4,"The room was cozy and had a charming, traditional feel, which added to the experience.",Positive,8,8,8,8,8
2891,2930,4,The staff were very friendly and made us feel welcome throughout our stay.,Positive,9,9,9,9,9
2892,602,4,"Breakfast was good, offering a selection of local and international dishes.",Positive,8,8,8,8,8
2893,831,4,"The bed was comfortable, ensuring i had a good nights sleep every night.",Positive,9,9,9,9,9
2894,2867,4,"The hotels historic decor adds a unique touch, making it a memorable place to stay.",Positive,9,9,9,8,9
2895,702,4,"The location is excellent, but the rooms facing the street can be a bit noisy at night.",Positive,9,9,9,9,9
2896,1456,4,The wi-fi connection was strong and reliable throughout our stay.,Positive,8,8,8,8,8
2897,3474,4,"The gym was small but well-equipped, providing everything needed for a quick workout.",Neutral,7,7,7,7,7
2898,1267,4,"Room service was prompt, but the food didnt quite live up to my expectations.",Positive,9,9,9,9,9
2899,2256,4,The hotels central location made it easy to walk to all the major sights in the old city.,Positive,8,8,8,8,8
2900,268,4,"The view from our room was beautiful, overlooking the historic streets of the old city.",Positive,8,8,8,8,8
2901,3135,4,"Parking was available, but the spaces were tight and challenging to navigate.",Positive,9,9,9,9,9
2902,894,4,"The room was clean and comfortable, though the decor felt a bit dated.",Positive,9,9,9,9,9
2903,3403,4,"The staff provided excellent service, always courteous and helpful.",Positive,9,9,9,9,9
2904,1728,4,"The breakfast was good, though the dining area was small and got crowded during peak times.",Neutral,7,7,7,7,7
2905,1780,4,The hotel is perfect for those looking to experience the charm and history of the old city.,Positive,8,8,8,8,8
2906,1383,4,"The location is ideal for sightseeing, with everything you need just a short walk away.",Positive,9,9,9,9,9
2907,1908,4,"The laundry service was efficient, though a bit expensive.",Positive,9,9,9,9,9
2908,2657,4,"The air conditioning worked well, keeping the room cool even on hot days.",Positive,8,8,8,8,8
2909,2506,4,"The bed was comfortable, but the pillows were too firm for my liking.",Positive,9,9,9,9,9
2910,2442,4,The hotel was clean and provided a comfortable environment for relaxation.,Positive,9,9,9,9,9
2911,3059,4,The staff were knowledgeable about the area and provided great recommendations for dining.,Positive,8,8,8,9,8
2912,1423,132,"The room was noisy at night due to street traffic, which disrupted my sleep.",Positive,9,9,9,9,9
2913,3387,132,"The room had a musty smell that wasnt addressed during my stay, affecting my experience.",Positive,9,9,9,9,9
2914,3198,132,"Overall, the hotel provided a comfortable stay with only minor issues that were quickly resolved.",Positive,8,8,8,8,8
2915,931,132,"The hotel's location is perfect for both business and leisure, with stunning views of the sea.",Positive,10,10,10,10,10
2916,1831,132,"The room was luxurious and well-equipped, making for a very comfortable stay.",Positive,9,9,9,9,9
2917,504,132,The staff were exceptionally attentive and made us feel very welcome from the moment we arrived.,Positive,10,10,9,10,10
2918,2521,132,"Breakfast was varied and delicious, offering both local and international options.",Positive,8,8,8,9,8
2919,111,132,"The bed was incredibly comfortable, ensuring a restful night's sleep.",Positive,10,10,10,10,10
2920,966,132,The hotel's decor was elegant and added to the luxurious experience.,Positive,9,9,9,8,9
2921,3682,132,"The location is excellent, though the nearby construction noise was slightly disruptive.",Neutral,7,7,7,7,7
2922,964,132,"The wi-fi was fast and reliable, which was important for my business meetings.",Positive,8,8,8,8,8
2923,3246,133,"The spa facilities were top-notch, providing a truly relaxing experience.",Positive,10,10,10,10,10
2924,251,133,"The view from our room was breathtaking, overlooking the caspian sea.",Positive,10,10,10,10,10
2925,2910,133,"Parking was available but limited, which was a bit inconvenient during peak times.",Positive,9,9,9,9,9
2926,2810,133,"The room was clean and well-maintained, though the furniture showed slight signs of wear.",Positive,9,9,9,9,9
2927,555,133,"The staff provided impeccable service, always courteous and professional.",Positive,10,10,10,10,10
2928,2108,133,"The breakfast was good, though the dining area could get crowded during peak hours.",Neutral,7,7,7,7,7
2929,221,133,"The hotel is ideal for both business and leisure travelers, with excellent facilities.",Positive,9,9,9,9,9
2930,1720,133,The hotel's proximity to major attractions made sightseeing very convenient.,Positive,9,9,9,9,9
2931,1513,134,"The laundry service was efficient, though a bit pricey for the service provided.",Neutral,6,6,7,6,7
